qid	label	description	description_lang	instance_qids	instance_labels	inception	dissolved	active_span	active_centuries	has_coord	coord	has_geoshape	geoshape	wikipedia_url	wikipedia_lang	cliopatria_match	cliopatria_name	cliopatria_n_periods	cliopatria_match_via
Q3173090	French Protectorate of Cambodia	French protectorate	en	Q164142	protectorate	1863-01-01T00:00:00Z	1953-01-01T00:00:00Z	(1863-1953)	19th-20th	True	Point(104.92103 11.56958)	False		https://en.wikipedia.org/wiki/French_protectorate_of_Cambodia	en	False			
Q3175929	Mirdasid dynasty	dynasty	en	Q164950|Q189898|Q3024240	Emirate|dynasty|historical country	1024-01-01T00:00:00Z	1080-01-01T00:00:00Z	(1024-1080)	11th	False		False		https://en.wikipedia.org/wiki/Mirdasid_dynasty	en	False			
Q3178031	Southern Xiongnu			Q170156	confederation					False		False		https://ja.wikipedia.org/wiki/%E5%8D%97%E5%8C%88%E5%A5%B4	ja	False			
Q3178088	Vannetais	historic province of Brittanny	en	Q3102603	pays de Bretagne	0865-01-01T00:00:00Z		(865-?)	9th	True	Point(-2.7617 47.655)	False		https://an.wikipedia.org/wiki/Provincia_de_Gwened	an	False			
Q3181749	Arab Caliphate	Caliphate established by Arab people, 632–1258	en	Q3024240	historical country	0632-01-01T00:00:00Z	1517-01-01T00:00:00Z	(632-1517)	7th-16th	False		False		https://en.wikipedia.org/wiki/Arab_Caliphate	en	False			
Q3183526	Bilad al-Sham	provincial region of the Rashidun, Umayyad, Abbasid and Fatimid Islamic caliphates	en	Q19953632	former administrative territorial entity	0636-01-01T00:00:00Z	0940-01-01T00:00:00Z	(636-940)	7th-10th	False		False		https://en.wikipedia.org/wiki/Bilad_al-Sham	en	False			
Q3185305	Kingdom of Israel	possible Israelite kingdom of Israel and Judah (c. 1047–930 BCE)	en	Q3024240|Q417175	historical country|kingdom	-1049-01-01T00:00:00Z	-0929-01-01T00:00:00Z	(-1049--929)	11th BCE-10th BCE	False		False		https://en.wikipedia.org/wiki/Kingdom_of_Israel_(united_monarchy)	en	True	Kingdom of Israel	4	wikidata
Q318806	Abenaki people	Indigenous people of the Northeastern Woodlands of Canada and the US	en	Q41710	ethnic group					False		False		https://en.wikipedia.org/wiki/Abenaki	en	False			
Q31884901	Aruba	main island in Aruba	en	Q23442	island					True	Point(-69.96667 12.51)	False		https://ceb.wikipedia.org/wiki/Aruba_Island	ceb	False			
Q318987	Prince-Bishopric of Eichstätt	Ecclesiastical principality of the Holy Roman Empire, ruled by the Prince-Bishop of Eichstätt	en	Q3024240|Q463742	Hochstift|historical country	1305-01-01T00:00:00Z	1802-01-01T00:00:00Z	(1305-1802)	14th-19th	False		False		https://en.wikipedia.org/wiki/Prince-Bishopric_of_Eichst%C3%A4tt	en	False			
Q319250	County of East Frisia	historical territory in the Holy Roman Empire	en	Q353344	countship	1464-01-01T00:00:00Z	1744-01-01T00:00:00Z	(1464-1744)	15th-18th	False		False		https://en.wikipedia.org/wiki/County_of_East_Frisia	en	False			
Q3192661	Kangra-Lambagraon	historical princely estate in India	en	Q1336152|Q17319161|Q3024240	historical country|princely estate of the British Raj|princely state	1400-01-01T00:00:00Z	1948-01-01T00:00:00Z	(1400-1948)	14th-20th	True	Point(76.2667 32.1)	False		https://en.wikipedia.org/wiki/Kangra_State	en	False			
Q319376	Hanau-Münzenberg	countship	en	Q26830017|Q353344	countship|state in the Holy Roman Empire	1458-01-01T00:00:00Z	1642-01-01T00:00:00Z	(1458-1642)	15th-17th	False		False		https://en.wikipedia.org/wiki/Hanau-M%C3%BCnzenberg	en	False			
Q319460	Northern Song dynasty	branch and era of Song dynasty	en	Q11042|Q11514315|Q12857432|Q1292119|Q50068795|Q6428674	Chinese dynasty|culture|era|historical Chinese state|historical period|style	0960-01-01T00:00:00Z	1127-01-01T00:00:00Z	(960-1127)	10th-12th	False		False		https://fi.wikipedia.org/wiki/Pohjoinen_Song-dynastia	fi	False			
Q319586	Prince-Bishopric of Basel	principality	en	Q208500|Q463742	Hochstift|principality	1032-01-01T00:00:00Z	1803-01-01T00:00:00Z	(1032-1803)	11th-19th	False		False		https://en.wikipedia.org/wiki/Prince-Bishopric_of_Basel	en	False			
Q319677	County of Baden	condominium of the Old Swiss Confederacy	en	Q353344	countship	1415-01-01T00:00:00Z	1798-01-01T00:00:00Z	(1415-1798)	15th-18th	True	Point(28.0 47.0)	False		https://en.wikipedia.org/wiki/County_of_Baden	en	False			
Q319881	Republic of Formosa	republic created to resist Japanese occupation	en	Q10711424|Q112099|Q3024240	historical country|island country|state with limited recognition	1895-05-25T00:00:00Z	1895-10-21T00:00:00Z	(1895-1895)	19th	False		False		https://en.wikipedia.org/wiki/Republic_of_Formosa	en	False			
Q319984	Italian Somaliland	colony of the Kingdom of Italy in Somalia	en	Q133156|Q19953632	colony|former administrative territorial entity	1880-01-01T00:00:00Z	1936-01-01T00:00:00Z	(1880-1936)	19th-20th	True	Point(45.7989 2.29889)	False		https://en.wikipedia.org/wiki/Italian_Somaliland	en	False			
Q320015	Pasto	capital of the Colombian department of Nariño	en	Q1549591|Q2555896	big city|municipality of Colombia	1539-01-01T00:00:00Z		(1539-?)	16th	True	Point(-77.274722222 1.21)	False		https://en.wikipedia.org/wiki/Pasto,_Colombia	en	False			
Q320852	Abia State	state in Nigeria	en	Q465842	state of Nigeria	1991-08-27T00:00:00Z		(1991-?)	20th	True	Point(7.5 5.416666666)	True	http://commons.wikimedia.org/data/main/Data:Nigeria/Abia.map	https://en.wikipedia.org/wiki/Abia_State	en	False			
Q320925	Shu Han	former Chinese state during the Three Kingdoms era	en	Q50068795	historical Chinese state	0221-01-01T00:00:00Z	0263-01-01T00:00:00Z	(221-263)	3rd	False		False		https://en.wikipedia.org/wiki/Shu_Han	en	True	Shu Han	3	wikidata
Q320930	Cao Wei	ancient Chinese state (220–265); one of the three major states in the Three Kingdoms period, with capital at Luoyang	en	Q1292119|Q3024240|Q50068795	historical Chinese state|historical country|style	0220-01-01T00:00:00Z	0265-01-01T00:00:00Z	(220-265)	3rd	False		False		https://en.wikipedia.org/wiki/Cao_Wei	en	True	Cao Wei|Wei	13	wikidata
Q321371	Bosporan Kingdom	Greco-Scythian state near Sea of Azov (c.438 BC–c.527 AD)	en	Q3932025|Q3932035	Hellenistic kingdom|ancient Roman client kingdom	-0436-01-01T00:00:00Z	0370-01-01T00:00:00Z	(-436-370)	5th BCE-4th	True	Point(37.04 45.26)	False		https://en.wikipedia.org/wiki/Bosporan_Kingdom	en	True	Cimmerian Bosporus	7	wikidata
Q321529	Abitibi-Témiscamingue	administrative region in Québec, Canada	en	Q55998242	administrative region of Quebec					True	Point(-79.016666666 48.233333333)	False		https://en.wikipedia.org/wiki/Abitibi-T%C3%A9miscamingue	en	False			
Q322168	Treveri	tribe of Celts	en	Q4204501	historical ethnic group					False		False		https://en.wikipedia.org/wiki/Treveri	en	False			
Q323167	County of Werdenfels	Part of Hochstift Freising in Bavaria	en	Q353344	countship	1294-01-01T00:00:00Z		(1294-?)	13th	True	Point(11.097565 47.519519)	False		https://en.wikipedia.org/wiki/County_of_Werdenfels	en	False			
Q3233989	Lanfang Republic	one of the early modern republics in the world, it was a kongsi federation and one of many tributary states of Qing China, in Western Borneo	en	Q3024240	historical country	1777-01-01T00:00:00Z	1884-01-01T00:00:00Z	(1777-1884)	18th-19th	True	Point(109.339994 0.348043)	False		https://en.wikipedia.org/wiki/Lanfang_Republic	en	False			
Q323904	Portuguese India	Portuguese colonies in South Asia (1505–1961)	en	Q133156|Q333542	colony|overseas province of Portugal	1505-01-01T00:00:00Z	1961-01-01T00:00:00Z	(1505-1961)	16th-20th	True	Point(102.384444444 2.188888888)	False		https://en.wikipedia.org/wiki/Portuguese_India	en	False			
Q3240533	Turkish Kurdistan	Turkish part of Kurdistan	en	Q137834770|Q3502482|Q4835091	Kurdish-inhabited area|cultural region|territory					True	Point(40.236666666 37.910833333)	False		https://en.wikipedia.org/wiki/Turkish_Kurdistan	en	False			
Q324056	Kurmark	state held by the margraves of Brandenburg, who had been awarded the electoral (Kur) dignity of the Holy Roman Empire by the Golden Bull of 1356	en	Q1620908|Q183366	historical region|territory					False		False		https://en.wikipedia.org/wiki/Kurmark	en	False			
Q3240725	Britannia	Latin name for Britain	en	Q7884789|Q82794	region|toponym					True	Point(-0.59 52.33)	False		https://en.wikipedia.org/wiki/Britain_(place_name)	en	False			
Q3242360	Licchavi	ancient kingdom of Kathmandu valley	en	Q164950|Q211503|Q3024240	clan|dynasty|historical country	0400-01-01T00:00:00Z	0750-01-01T00:00:00Z	(400-750)	4th-8th	False		False		https://en.wikipedia.org/wiki/Licchavis_of_Nepal	en	False			
Q324282	Hohengeroldseck	geographic region	en	Q353344	countship					False		False		https://en.wikipedia.org/wiki/Hohengeroldseck	en	False			
Q3243461	collector	person whose occupation or hobby is collecting things	en	Q12737077|Q214339	occupation|role					False		False		https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9_%D9%85%D9%82%D8%AA%D9%86%D9%8A%D8%A7%D8%AA	ar	False			
Q324470	Qara Qoyunlu	Persianate Muslim Turkoman monarchy (1374–1468)	en	Q3024240	historical country	1375-01-01T00:00:00Z	1468-01-01T00:00:00Z	(1375-1468)	14th-15th	False		False		https://en.wikipedia.org/wiki/Qara_Qoyunlu	en	True	(Vassalage of Qara Qoyunlu to Timurid Empire)|Qara Qoyunlu	14	wikidata
Q324516	Choctaw	Native American people originally from the Southeastern United States	en	Q133311	tribe					False		False		https://en.wikipedia.org/wiki/Choctaw	en	False			
Q3253408	Principality of Karachev	historical polity in Eastern Europe (1246–p. 1360)	en	Q2494447|Q3024240	historical country|part principality	1246-01-01T00:00:00Z	1360-01-01T00:00:00Z	(1246-1360)	13th-14th	False		False		https://fr.wikipedia.org/wiki/Principaut%C3%A9_de_Karatchev	fr	False			
Q325493	Kingdom of Abkhazia	Feudal state in the Caucasus (778-1008)	en	Q3024240|Q417175	historical country|kingdom	0778-01-01T00:00:00Z	1008-01-01T00:00:00Z	(778-1008)	8th-11th	False		False		https://en.wikipedia.org/wiki/Kingdom_of_Abkhazia	en	False			
Q325725	Duchy of Wroclaw	historisches Herzogtum	de	Q154547|Q3024240|Q691981	Duchies of Silesia|duchy|historical country	1173-01-01T00:00:00Z	1335-01-01T00:00:00Z	(1173-1335)	12th-14th	True	Point(17.033333333 51.116666666)	False		https://be.wikipedia.org/wiki/%D0%A3%D1%80%D0%BE%D1%86%D0%BB%D0%B0%D1%9E%D1%81%D0%BA%D0%B0%D0%B5_%D0%BA%D0%BD%D1%8F%D1%81%D1%82%D0%B2%D0%B0	be	False			
Q326029	Duchy of Brunswick	historical German state (1815–1918)	en	Q154547|Q3024240|Q56061	administrative territorial entity|duchy|historical country	1815-01-01T00:00:00Z	1918-01-01T00:00:00Z	(1815-1918)	19th-20th	True	Point(10.521111 52.269167)	False		https://en.wikipedia.org/wiki/Duchy_of_Brunswick	en	True	Duchy of Brunswick	5	wikidata
Q326304	Moab	ancient country	en	Q2472587|Q3024240	historical country|people	-1300-01-01T00:00:00Z	-0399-01-01T00:00:00Z	(-1300--399)	13th BCE-4th BCE	True	Point(35.776666666 31.501666666)	False		https://en.wikipedia.org/wiki/Moab	en	False			
Q326343	Central Tibetan Administration	government-in-exile	en	Q678116	government-in-exile	1959-04-28T00:00:00Z		(1959-?)	20th	False		False		https://en.wikipedia.org/wiki/Central_Tibetan_Administration	en	False			
Q3264920	Polish National Government	also known as Temporary National Government for part of that period	en	Q59281	provisional government	1863-01-01T00:00:00Z	1865-01-01T00:00:00Z	(1863-1865)	19th	False		False		https://en.wikipedia.org/wiki/Polish_National_Government_(January_Uprising)	en	False			
Q3270263	Duchy of Lithuania	state-territorial formation of ethnic Lithuanians, that existed from the 13th century until 1413	en	Q19953632|Q41719	former administrative territorial entity|hypothesis	1250-01-01T00:00:00Z	1413-01-01T00:00:00Z	(1250-1413)	13th-15th	True	Point(25.0 55.0)	False		https://en.wikipedia.org/wiki/Duchy_of_Lithuania	en	False			
Q3271735	Kingdom of Arles	Kingdom in Europe active during the Early Middle Ages	en	Q1250464|Q19953632	former administrative territorial entity|realm	0933-01-01T00:00:00Z	1378-01-01T00:00:00Z	(933-1378)	10th-14th	True	Point(4.628611 43.676944)	False		https://en.wikipedia.org/wiki/Kingdom_of_Arles	en	True	Kingdom of Arles	16	wikidata
Q3279296	Sweden-Finland	term used of Finland as a part of Sweden until 1809	en	Q1620908|Q2221906	geographic location|historical region	1095-01-01T00:00:00Z	1809-09-17T00:00:00Z	(1095-1809)	11th-19th	False		False		https://en.wikipedia.org/wiki/Sweden-Finland	en	False			
Q3281269	North Sea Empire	personal union of the kingdoms of England, Denmark and Norway (1013–1042) ruled by Sweyn Forkbeard, Cnut the Great and Harthacnut	en	Q130533560|Q188800|Q3024240	historical country|personal union|retrospective label	1016-01-01T00:00:00Z	1035-01-01T00:00:00Z	(1016-1035)	11th	False		False		https://en.wikipedia.org/wiki/North_Sea_Empire	en	True	North Sea Empire	3	wikidata
Q3284315	Samudra Pasai	former kingdom in northern Sumatra	en	Q112099|Q11815167|Q3024240	archipelagic state|historical country|island country	1267-01-01T00:00:00Z	1521-01-01T00:00:00Z	(1267-1521)	13th-16th	True	Point(97.2005618 5.1340555)	False		https://en.wikipedia.org/wiki/Samudera_Pasai_Sultanate	en	True	Samudera Pasai Sultanate	5	wikidata
Q328478	Italian East Africa	Italian possession in East Africa between 1936 and 1941	en	Q133156	colony	1936-01-01T00:00:00Z	1941-01-01T00:00:00Z	(1936-1941)	20th	True	Point(38.757777777 9.046666666)	False		https://en.wikipedia.org/wiki/Italian_East_Africa	en	False			
Q3285430	Mandan, Hidatsa, and Arikara Nation	Native American nation in the US	en	Q7840353	federally recognized Native American tribe in the United States					False		False		https://en.wikipedia.org/wiki/Mandan,_Hidatsa,_and_Arikara_Nation	en	False			
Q328545	Nassau-Dillenburg	German principality	en	Q208500|Q26830017	principality|state in the Holy Roman Empire					False		False		https://bg.wikipedia.org/wiki/%D0%9D%D0%B0%D1%81%D0%B0%D1%83-%D0%94%D0%B8%D0%BB%D0%B5%D0%BD%D0%B1%D1%83%D1%80%D0%B3	bg	False			
Q328818	Kingdom of Kent	Early medieval kingdom in England (c.455-871)	en	Q3024240	historical country	0450-01-01T00:00:00Z	0871-01-01T00:00:00Z	(450-871)	5th-9th	True	Point(1.08333333 51.26666667)	False		https://en.wikipedia.org/wiki/Kingdom_of_Kent	en	True	Kingdom of Kent	6	wikidata
Q328928	County of Moers	historical state (county from ca. 1160, principality from 1702–1801)	en	Q353344	countship					False		False		https://en.wikipedia.org/wiki/County_of_Moers	en	False			
Q3292403	Northern Netherlands	NUTS-1 region in the Netherlands	en	Q1803855	province group in the Netherlands					True	Point(6.38306 53.05442)	False		https://ar.wikipedia.org/wiki/%D8%B4%D9%85%D8%A7%D9%84-_%D9%87%D9%88%D9%84%D9%86%D8%AF%D8%A7_(%D9%88%D8%AD%D8%AF%D8%A9_%D8%A5%D8%AD%D8%B5%D8%A7%D8%A1)	ar	False			
Q32927225	KaNyamazane	township in Mpumalanga, South Africa	en	Q532	village					True	Point(31.181944 -25.465)	False		https://en.wikipedia.org/wiki/KaNyamazane	en	False			
Q329967	Paestum	ancient Greek city in present-day village Paestum, Italy	en	Q148837|Q15661340|Q839954|Q93342462	Ancient Greek archaeological site|ancient city|archaeological site|polis	-0599-01-01T00:00:00Z		(-599-?)	6th BCE	True	Point(15.005555555 40.42)|Point(15.005569 40.422631)	False		https://en.wikipedia.org/wiki/Paestum	en	False			
Q3302610	Restored Hanthawaddy Kingdom	kingdom that ruled Lower Burma and parts of Upper Burma from 1740 to 1757, growing out of a rebellion by the Mon people, succeeded in restoring the fallen Mon-speaking Kingdom of Hanthawaddy and ended the 266-year-old Toungoo dynasty	en	Q3024240	historical country	1740-11-29T00:00:00Z	1757-05-06T00:00:00Z	(1740-1757)	18th	True	Point(96.470277777 17.324166666)	False		https://en.wikipedia.org/wiki/Restored_Hanthawaddy_Kingdom	en	False			
Q3303168	Banu Mazyad	Islamic Caliphate in Iraq	en	Q133311	tribe					False		False		https://en.wikipedia.org/wiki/Banu_Mazyad	en	False			
Q330362	Commonwealth of England	historic republic on the British Isles (1649–1660)	en	Q3024240	historical country	1649-05-19T00:00:00Z	1660-01-01T00:00:00Z	(1649-1660)	17th	True	Point(-0.11666667 51.5)	False		https://en.wikipedia.org/wiki/Commonwealth_of_England	en	True	Commonwealth of England	4	wikidata
Q330533	Seventeen Provinces	Union of states in the Netherlands in the 15th and 16th centuries	en	Q188800|Q3024240|Q82794|Q93469014	Heptadecad|historical country|personal union|region	1482-01-01T00:00:00Z	1581-01-01T00:00:00Z	(1482-1581)	15th-16th	True	Point(4.3547 50.8467)	False		https://en.wikipedia.org/wiki/Seventeen_Provinces	en	False			
Q3305786	Mende	ancient Greek city	en	Q148837|Q15661340|Q839954	ancient city|archaeological site|polis					True	Point(23.39806 39.971454)|Point(23.422644 39.963784)	False		https://en.wikipedia.org/wiki/Mende_(Chalcidice)	en	False			
Q3306663	Merthyr Tydfil County Borough	principal area in south-east Wales, United Kingdom	en	Q15979307|Q2249932	district of Wales|principal area of Wales					True	Point(-3.383333333 51.75)	True	http://commons.wikimedia.org/data/main/Data:Principal+areas+of+Wales/Merthyr+Tydfil.map	https://en.wikipedia.org/wiki/Merthyr_Tydfil_County_Borough	en	False			
Q330756	Transcaucasian Democratic Federative Republic	short-lived South Caucasian state (1918)	en	Q99541706	historical unrecognized state	1918-04-22T00:00:00Z	1918-05-26T00:00:00Z	(1918-1918)	20th	True	Point(44.75 41.75)	False		https://en.wikipedia.org/wiki/Transcaucasian_Democratic_Federative_Republic	en	False			
Q3307686	Visigothic Kingdom of Tolosa	(418-507) first period of the Visigothic Kingdom with capital in Tolosa	en	Q3024240	historical country	0418-01-01T00:00:00Z	0507-01-01T00:00:00Z	(418-507)	5th-6th	True	Point(1.44388889 43.58777778)	False		https://an.wikipedia.org/wiki/Reino_visigodo_de_Tolosa	an	False			
Q330785	Ü-Tsang	Union of Ü and Tsang kingdoms in central Tibet, do not include Amdo (Qinghai) and Kham (Xikang) nor Ngari (western region, former Guge kingdom)	en	Q1620908|Q19832712	historical administrative division|historical region					True	Point(92.227294 30.855708)	False		https://en.wikipedia.org/wiki/%C3%9C-Tsang	en	False			
Q330988	Democratic Kampuchea	former totalitarian state in Cambodia under the Khmer Rouge	en	Q3024240	historical country	1976-01-05T00:00:00Z	1979-01-07T00:00:00Z	(1976-1979)	20th	True	Point(105.6 12.25)	False		https://en.wikipedia.org/wiki/Democratic_Kampuchea	en	False			
